"ID","Sex","Year","Name","Count"
"Alaska","Female",1960,"Mary",79
"Alabama","Female",1960,"Mary",981
"Arkansas","Female",1960,"Mary",478
"Arizona","Female",1960,"Mary",410
"California","Female",1960,"Karen",3168
"Colorado","Female",1960,"Mary",438
"Connecticut","Female",1960,"Susan",789
"District of Columbia","Female",1960,"Mary",368
"Delaware","Female",1960,"Donna",141
"Florida","Female",1960,"Mary",1201
"Georgia","Female",1960,"Mary",1168
"Hawaii","Female",1960,"Susan",150
"Iowa","Female",1960,"Mary",789
"Idaho","Female",1960,"Lori",153
"Illinois","Female",1960,"Mary",3570
"Indiana","Female",1960,"Mary",1257
"Kansas","Female",1960,"Mary",513
"Kentucky","Female",1960,"Mary",997
"Louisiana","Female",1960,"Mary",1087
"Massachusetts","Female",1960,"Susan",1846
"Maryland","Female",1960,"Mary",920
"Maine","Female",1960,"Susan",280
"Michigan","Female",1960,"Mary",2517
"Minnesota","Female",1960,"Mary",1468
"Missouri","Female",1960,"Mary",1350
"Mississippi","Female",1960,"Mary",939
"Montana","Female",1960,"Mary",191
"North Carolina","Female",1960,"Donna",1225
"North Dakota","Female",1960,"Mary",202
"Nebraska","Female",1960,"Mary",452
"New Hampshire","Female",1960,"Susan",187
"New Jersey","Female",1960,"Donna",1824
"New Mexico","Female",1960,"Mary",342
"Nevada","Female",1960,"Lisa",66
"New York","Female",1960,"Mary",4632
"Ohio","Female",1960,"Mary",2904
"Oklahoma","Female",1960,"Mary",469
"Oregon","Female",1960,"Susan",380
"Pennsylvania","Female",1960,"Mary",3297
"Rhode Island","Female",1960,"Donna",332
"South Carolina","Female",1960,"Mary",805
"South Dakota","Female",1960,"Mary",216
"Tennessee","Female",1960,"Mary",907
"Texas","Female",1960,"Mary",2769
"Utah","Female",1960,"Julie",261
"Virginia","Female",1960,"Mary",1097
"Vermont","Female",1960,"Susan",131
"Washington","Female",1960,"Susan",642
"Wisconsin","Female",1960,"Mary",1792
"West Virginia","Female",1960,"Mary",449
"Wyoming","Female",1960,"Mary",84
